Impulse spending habits,Impulse spending habits,衝動的な支出習慣,عادات الإنفاق الدافع,Gewohnheiten bei Impulsausgaben,Hábitos de gasto impulsivo,Habitudes de dépenses impulsives,Hábitos de consumo por impulso,นิสัยการใช้จ่ายแรงกระตุ้น,Thói quen chi tiêu bốc đồng,衝動消費習慣,,,,,,,,,
Next season will bring the courage you need to finally begin.,Next season will bring the courage you need to finally begin.,次のシーズンは、ついに始めるために必要な勇気をもたらします。,سيجلب الموسم المقبل الشجاعة التي تحتاجها لتبدأ أخيرًا.,"Die nächste Saison wird Ihnen den Mut geben, den Sie brauchen, um endlich anzufangen.",La próxima temporada traerá el coraje que necesitas para finalmente comenzar.,La saison prochaine vous apportera le courage dont vous avez besoin pour enfin commencer.,A próxima temporada trará a coragem que você precisa para finalmente começar.,ฤดูกาลหน้าจะนำความกล้าหาญที่คุณต้องเริ่มต้นในที่สุด,Mùa giải tới sẽ mang lại sự can đảm mà bạn cần để cuối cùng bắt đầu.,下一季將帶來你最終開始所需的勇氣。,,,,,,,,,
Chronic overthinking,Chronic overthinking,慢性的な過剰思考,الإفراط في التفكير المزمن,Chronisches Überdenken,Pensamiento excesivo crónico,Pensée excessive chronique,Pensamento excessivo crônico,คิดมากเรื้อรัง,Suy nghĩ quá mức mãn tính,長期過度思考,,,,,,,,,
You will realize that 'enough' has always been greater than 'more.',You will realize that 'enough' has always been greater than 'more.',いつも「足りる」という言葉は「もっと」という大なりな意味を持っていることに気づくでしょう。,"ستدرك أن ""ما يكفي"" كان دائمًا أكبر من ""أكثر"".","Sie werden feststellen, dass genug schon immer größer war als mehr.","Te darás cuenta de que ""suficiente"" siempre ha sido mayor que ""más"".","Vous vous rendrez compte que ""assez"" a toujours été plus grand que ""plus"".",Você vai perceber que 'o suficiente' sempre foi maior do que 'mais'.,คุณจะ้ว่า 'เพียงพอ' นั้นยิ่งใหญ่กว่า 'มากกว่า' เสมอ,Bạn sẽ nhận ra rằng 'đủ' luôn lớn hơn 'nhiều hơn'.,你會意識到“足夠”總是大於“更多”。,,,,,,,,,
Resists all change,Resists all change,すべての変化に抵抗する,يقاوم كل التغيير,Widersteht jeder Veränderung,Resiste todo cambio,Résiste à tout changement,Resiste a todas as mudanças,ต่อต้านการเปลี่ยนแปลงทั้งหมด,Chống lại tất cả thay đổi,抵抗一切改變,,,,,,,,,
Tap the Window to See the Future's Revelation.,Tap the Window to See the Future's Revelation.,ウィンドウをタップして、未来の啓示を見てください。,اضغط على النافذة لرؤية وحي المستقبل.,"Tippen Sie auf das Fenster, um die Offenbarung der Zukunft zu sehen.",Toca la ventana para ver la revelación del futuro.,Appuyez sur la fenêtre pour voir la révélation du futur.,Toque na Janela para Ver a Revelação do Futuro.,แตะหน้าต่างเพื่อดูการเปิดเผยของอนาคต,Chạm  Cửa sổ để Xem Khải Huyền của Tương lai.,點擊窗口查看未來的啓示。,,,,,,,,,
What Are the Red and Green Flags in Your Life?,What Are the Red and Green Flags in Your Life?,人生で赤と緑の旗は何ですか?,ما هي الأعلام الحمراء والخضراء في حياتك ؟,Was Sind die roten und grünen Fahnen in Ihrem Leben?,¿Cuáles son las banderas rojas y verdes en tu vida?,Quels sont les drapeaux rouges et verts dans votre vie?,Quais são as bandeiras vermelhas e verdes em sua vida?,ธงสีแดงและสีเขียวในชีวิตของคุณคืออะไร?,Màu đỏ và Xanh lá cây lá cờ trong cuộc sống của bạn là gì?,你生活中的紅旗和綠旗是什麼？,,,,,,,,,
You Opened the View,You Opened the View,ビューを開いた,لقد فتحت المنظر,Du hast die Aussicht geöffnet,Abriste La Vista,Vous avez ouvert la vue,Você abriu a visualização,คุณเปิดมุมมอง,Bạn đã mở chế độ xem,您打開了視圖,,,,,,,,,
Discover the Fuller You,Discover the Fuller You,フラーを発見する,اكتشاف أكمل لك,Entdecken Sie Ihr volleres Ich,Descubre el Más Completo Tú,Découvrez le plus complet que vous,Descubra o Você Mais Completo,ค้นพบฟูลเลอร์คุณ,Khám phá toàn bộ bạn,發現更豐滿的你,,,,,,,,,
Adapts to setbacks,Adapts to setbacks,挫折に適応する,يتكيف مع النكسات,Passt sich an Rückschläge an,Se adapta a los contratiempos,S'adapte aux revers,Adapta-se aos contratempos,ปรับให้เข้ากับความพ่ายแพ้,Thích nghi với thất bại,適應挫折,,,,,,,,,
Needs constant validation,Needs constant validation,常に検証が必要,يحتاج التحقق المستمر,Benötigt eine ständige Validierung,Necesita validación constante,Nécessite une validation constante,Precisa de validação constante,ต้องการการตรวจสอบอย่างต่อเนื่อง,Cần xác nhận liên tục,需要不斷驗證,,,,,,,,,
Naturally curious mind,Naturally curious mind,自然と好奇心旺盛な心,عقل فضولي طبيعي,Natürlich neugieriger Geist,Mente naturalmente curiosa,Esprit naturellement curieux,Mente naturalmente curiosa,จิตใจที่อยาก้อยากเห็นอย่างเป็นธรรมชาติ,Tâm trí tò mò tự nhiên,天生好奇的頭腦,,,,,,,,,
Excessive perfectionism,Excessive perfectionism,過度の完璧主義,الكمالية المفرطة,Übermäßiger Perfektionismus,Perfeccionismo excesivo,Perfectionnisme excessif,Perfeccionismo excessivo,ความสมบูรณ์แบบมากเกินไป,Chủ nghĩa hoàn hảo quá mức,過度的完美主義,,,,,,,,,
Needsconstant validation,Needsconstant validation,一定の検証が必要です,الاحتياجات التحقق المستمر,Benötigt eine ständige Validierung,Necesita validación constante,Nécessite une validation constante,Validação necessária constante,ต้องการการตรวจสอบอย่างต่อเนื่อง,Cần xác nhận liên tục,需要常量驗證,,,,,,,,,
原字段,Original field,元のフィールド,الحقل الأصلي,Ursprüngliches Feld,Campo original,Champ d'origine,Campo original,ฟิลด์ดั้งเดิม,Trường gốc,原字段,,,,,,,,,
Each flicker of its light whispers a secret about your destiny.,Each flicker of its light whispers a secret about your destiny.,その光のちらつきは、あなたの運命についての秘密をささやきます。,كل وميض من نوره يهمس بسر عن مصيرك.,Jedes Flackern seines Lichts flüstert ein Geheimnis über dein Schicksal.,Cada parpadeo de su luz susurra un secreto sobre tu destino.,Chaque scintillement de sa lumière murmure un secret sur votre destin.,Cada lampejo de sua luz sussurra um segredo sobre seu destino.,การสั่นไหวของแสงแต่ละครั้งจะกระซิบความลับเกี่ยวกับโชคชะตาของคุณ,Mỗi nhấp nháy ánh sáng của nó thì thầm một bí mật về số phận của bạn.,它的每一次閃爍都在低語你命運的祕密。,,,,,,,,,
A hidden force answers your call…,A hidden force answers your call…,隠れた力があなたの呼びかけに応えます…,قوة خفية تجيب على مكالمتك...,Eine verborgene Kraft antwortet auf deinen Ruf..,Una fuerza oculta responde a tu llamada...,Une force cachée répond à votre appel,Uma força oculta atende ao seu chamado...,พลังที่ซ่อนอยู่รับสายของคุณ..,Một thế lực tiềm ẩn trả lời cuộc gọi của bạn...,一股隱藏的力量回應了你的召喚…,,,,,,,,,
"Sweet, dark, or dangerously magical…","Sweet, dark, or dangerously magical…",甘い、暗い、または危険な魔法のような...,حلوة ، مظلمة ، أو سحرية بشكل خطير...,"Süß, dunkel oder gefährlich magisch..","Dulce, oscuro o peligrosamente mágico...","Doux, sombre ou dangereusement magique","Doce, sombrio ou perigosamente mágico...",หวาน มืด หรือมีมนต์ขลังอันตราย..,"Ngọt ngào,  tối hoặc ma thuật nguy hiểm...",甜美、黑暗或危險的魔法…,,,,,,,,,
You will be the center of attention.,You will be the center of attention.,あなたは注目の的になるでしょう。,سوف تكون مركز الاهتمام.,Sie werden im Mittelpunkt der Aufmerksamkeit stehen.,Serás el centro de atención.,Vous serez le centre d'attention.,Você será o centro das atenções.,คุณจะเป็นศูนย์กลางของความสนใจ,Bạn sẽ là trung tâm của sự chú ý.,你將成爲關注的焦點。,,,,,,,,,
Sweetness hides many truths…,Sweetness hides many truths…,甘さは多くの真実を隠している…,الحلاوة تخفي حقائق كثيرة...,Süße verbirgt viele Wahrheiten..,La dulzura esconde muchas verdades...,La douceur cache de nombreuses vérités...,A doçura esconde muitas verdades...,ความหวานซ่อนความจริงมากมาย..,Sự ngọt ngào ẩn chứa nhiều sự thật...,甜蜜隱藏了許多真相…,,,,,,,,,
Will they bless you with fortune or play a wicked little trick?,Will they bless you with fortune or play a wicked little trick?,彼らはあなたに幸運をもたらすのか、それとも邪悪な小さなトリックをするのか?,هل سيباركونك بالثروة أم يلعبون خدعة صغيرة شريرة ؟,Werden sie dich mit Glück segnen oder einen bösen kleinen Trick anwenden?,¿Te bendecirán con la fortuna o jugarán un pequeño truco perverso?,Vont-ils vous bénir avec la fortune ou jouer un petit tour méchant?,Eles vão te abençoar com fortuna ou fazer um pequeno truque perverso?,พวกเขาจะอวยพรคุณด้วยโชคลาภหรือเล่นกลเล็ก ๆ น้อย ๆ ที่ชั่วร้าย?,Họ sẽ ban phước cho bạn với tài sản hay  một trò lừa nhỏ ?,他們會給你帶來好運還是會玩一個邪惡的小把戲？,,,,,,,,,
The spirit whispers a truth your heart already knows.,The spirit whispers a truth your heart already knows.,スピリットは、あなたの心がすでに知っている真実をささやきます。,تهمس الروح بحقيقة يعرفها قلبك بالفعل.,"Der Geist flüstert eine Wahrheit, die dein Herz bereits kennt.",El espíritu susurra una verdad que tu corazón ya sabe.,L'esprit murmure une vérité que votre cœur connaît déjà.,O espírito sussurra uma verdade que seu coração já conhece.,วิญญาณกระซิบความจริงที่หัวใจของคุณ้อยู่แล้ว,Linh hồn thì thầm một sự thật mà trái tim bạn đã biết.,靈魂低語着你心中早已知曉的真相。,,,,,,,,,
Uncover More of Your Talents & Accolades,Uncover More of Your Talents & Accolades,あなたの才能と栄誉をもっと発見しよう,اكتشف المزيد من المواهب والأوسمة الخاصة بك,Entdecken Sie mehr von Ihren Talenten und Auszeichnungen,Descubre Más De Tus Talentos Y Reconocimientos,Découvrez plus de vos talents et distinctions,Descubra mais de seus talentos e elogios,ค้นพบความสามารถและรางวัลของคุณมากขึ้น,Khám phá thêm tài năng và danh hiệu của bạn,發現更多您的才華和榮譽,,,,,,,,,
Good luck comes to you.,Good luck comes to you.,幸運はあなたに訪れます。,حظا سعيدا يأتي لك.,Viel Glück kommt zu Ihnen.,La buena suerte viene a ti.,Bonne chance vient à toi.,Boa sorte vem até você.,ขอให้โชคดีมาหาคุณ,Chúc may mắn đến với bạn.,祝你好運。,,,,,,,,,
"In the next 3 months, you will...","In the next 3 months, you will...",次の3ヶ月で、あなたはそうなるでしょう。。。,في الأشهر الثلاثة المقبلة ، سوف تفعل ذلك...,In den nächsten 3 Monaten werden Sie das tun...,"En los próximos 3 meses, lo harás...","Dans les 3 prochains mois, vous allez...","Nos próximos 3 meses, você vai...",ในอีก 3 เดือนข้างหน้าคุณจะ..,"Trong 3 tháng tới, bạn sẽ..",在接下來的3個月裏，你將…,,,,,,,,,
The Ring Belongs on the Right Finger,The Ring Belongs on the Right Finger,指輪は右指にあります。,الخاتم ينتمي إلى الإصبع الأيمن,Der Ring gehört zum rechten Finger,El Anillo Pertenece al Dedo Derecho,La bague appartient au doigt droit,O Anel Pertence ao Dedo Direito,แหวนอยู่บนนิ้วขวา,Chiếc nhẫn thuộc về ngón tay phải,戒指屬於右手指,,,,,,,,,
"Good Fortune, Non-Stop","Good Fortune, Non-Stop",幸運はノンストップ,حسن الحظ ، بدون توقف,"Viel Glück, Non-Stop","Buena fortuna, sin parar","Bonne fortune, non-stop","Boa Sorte, Sem Parar",โชคลาภไม่หยุด,"Vận may, không ngừng nghỉ",好運，不停,,,,,,,,,
Five places you will visit,Five places you will visit,あなたが訪れる5つの場所,خمسة أماكن سوف تزورها,"Fünf Orte, die Sie besuchen werden",Cinco lugares que visitarás,Cinq endroits que vous visiterez,Cinco lugares que você visitará,ห้าสถานที่ที่คุณจะเยี่ยมชม,Năm địa điểm bạn sẽ ghé thăm,你將參觀的五個地方,,,,,,,,,
Your Keywords Are...,Your Keywords Are...,あなたのキーワードは。。。,كلماتك الرئيسية هي...,Ihre Schlüsselwörter sind...,Tus Palabras Clave Son...,Vos mots clés sont...,Suas Palavras-chave São...,คำสำคัญของคุณคือ..,Từ khóa của bạn là...,你的關鍵詞是…,,,,,,,,,
Which of your achievements will make tomorrow's front page headline?,Which of your achievements will make tomorrow's front page headline?,明日のトップページの見出しになるあなたの業績は何ですか?,أي من إنجازاتك سيجعل عنوان الصفحة الأولى غدًا ؟,Welche Ihrer Errungenschaften werden morgen auf der Titelseite erscheinen?,¿Cuál de tus logros será el titular de la primera página de mañana?,Laquelle de vos réalisations fera la une de demain?,Qual de suas conquistas será a manchete da primeira página de amanhã?,ความสำเร็จใดของคุณที่จะทำให้พาดหัวข่าวหน้าแรกของวันพรุ่งนี้,Thành tựu nào của bạn sẽ làm tiêu đề trang nhất của ngày mai?,你的哪些成就會登上明天的頭版頭條？,,,,,,,,,
The Answer Will Be Hilarious,The Answer Will Be Hilarious,答えは面白いでしょう。,الجواب سيكون فرحان,Die Antwort wird urkomisch sein,La Respuesta Será Divertidísima,La réponse sera hilarante,A Resposta Será Hilária,คำตอบจะเฮฮา,Câu trả lời sẽ rất vui nhộn,答案會很滑稽,,,,,,,,,
It Follows You Wherever You Go,It Follows You Wherever You Go,どこへ行ってもついてくる,يتبعك أينما ذهبت,"Es folgt Ihnen, wohin Sie auch gehen",Te Sigue Dondequiera Que Vayas,Il vous suit partout où vous allez,Ele Te Segue Onde Quer Que Você Vá,มันติดตามคุณทุกที่ที่คุณไป,Nó theo bạn bất cứ nơi nào bạn đi,無論你走到哪裏它都會跟着你,,,,,,,,,
Don’t mind the malice of others — you are always the best.,Don’t mind the malice of others — you are always the best.,他人の悪意を気にしないでください-あなたはいつも最高です。,لا تهتم بخبث الآخرين - فأنت دائمًا الأفضل.,Kümmere dich nicht um die Bosheit der anderen - du bist immer der Beste.,"No te preocupes por la malicia de los demás, siempre eres el mejor.",Ne fais pas attention à la malice des autres - tu es toujours le meilleur.,Não ligue para a malícia dos outros - você é sempre o melhor.,อย่าสนใจความอาฆาตพยาบาทของผู้อื่น - คุณดีที่สุดเสมอ,Đừng bận tâm đến  ý của người khác - bạn luôn là người giỏi nhất.,不要介意別人的惡意——你總是最好的。,,,,,,,,,
Every name is one of a kind.,Every name is one of a kind.,すべての名前はユニークです。,كل اسم فريد من نوعه.,Jeder Name ist ein Unikat.,Cada nombre es único.,Chaque nom est unique en son genre.,Cada nome é único.,ทุกชื่อเป็นหนึ่งในประเภท,Mỗi tên là một trong một loại.,每個名字都是獨一無二的。,,,,,,,,,
Your life just went from zero to hero! ,Your life just went from zero to hero! ,あなたの人生はゼロからヒーローになりました! ,حياتك ذهبت للتو من الصفر إلى البطل! ,Dein Leben ist gerade von Null auf Held umgestiegen! ,¡Tu vida acaba de pasar de cero a héroe! ,Votre vie est juste passée de zéro à héros! ,Sua vida passou de zero a herói! ,ชีวิตของคุณเพิ่งเปลี่ยนจากศูนย์เป็นฮีโร่! ,Cuộc sống của bạn vừa đi từ con số không thành anh hùng! ,你的生活從零變成了英雄！ ,,,,,,,,,
Touch the Pumpkin Lantern: What Future Awaits Inside?,Touch the Pumpkin Lantern: What Future Awaits Inside?,かぼちゃのランタンに触れる:中にはどんな未来が待っているのか?,المس فانوس اليقطين: ما المستقبل الذي ينتظر في الداخل ؟,Berühren Sie die Kürbislaterne: Was Zukunft erwartet Sie drinnen?,Toca la linterna de calabaza: ¿qué futuro espera en el interior?,Touchez la lanterne citrouille : quel avenir vous attend à l'intérieur?,Toque a lanterna de abóbora: que futuro espera por dentro?,สัมผัสโคมไฟฟักทอง: อนาคตอะไรรออยู่ข้างใน?,Chạm  đèn lồng bí ngô: Tương lai nào đang chờ đợi bên trong?,觸摸南瓜燈：裏面等待着什麼未來？,,,,,,,,,
"On Halloween Night, What Power of Fate Will You Summon?","On Halloween Night, What Power of Fate Will You Summon?",ハロウィンの夜、あなたはどんな運命の力を召喚しますか?,في ليلة الهالوين ، ما هي قوة القدر التي ستستدعيها ؟,"In der Halloween-Nacht, Was Macht des Schicksals wirst du beschwören?","En la Noche de Halloween, ¿Qué Poder del Destino Invocarás?","Le soir d'Halloween, quel pouvoir du destin invoquerez-vous?","Na Noite De Halloween, Que Poder Do Destino Você Invocará?",ในคืนฮาโลวีน คุณจะเรียกพลังแห่งโชคชะตาอะไร?," đêm Halloween, bạn sẽ triệu hồi sức  của số phận nào?",萬聖節之夜，你將召喚什麼命運的力量？,,,,,,,,,
Halloween Kiss Test: Will You Kiss a Prince or a Monster?,Halloween Kiss Test: Will You Kiss a Prince or a Monster?,ハロウィンのキステスト:王子とモンスターのどちらにキスしますか?,اختبار قبلة الهالوين: هل ستقبل أميرًا أم وحشًا ؟,Halloween-Kuss-Test: Wirst du einen Prinzen oder ein Monster küssen?,Prueba de besos de Halloween: ¿Besarás a un príncipe o a un monstruo?,Halloween Kiss Test : Embrasserez-vous un prince ou un monstre?,Halloween Kiss Test: Você vai beijar um príncipe ou um monstro?,การทดสอบจูบฮาโลวีน: คุณจะจูบเจ้าชายหรือสัตว์ประหลาดหรือไม่?,Bài kiểm tra nụ hôn Halloween: Bạn sẽ hôn một hoàng tử hay một con quái vật?,萬聖節親吻測試：你會親吻王子還是怪物？,,,,,,,,,
Which Character Will You Be on Halloween?,Which Character Will You Be on Halloween?,あなたはハロウィンにどのキャラクターになりますか?,أي شخصية ستكون في عيد الهالوين ؟,Welche Figur wirst du an Halloween sein?,¿Qué personaje serás en Halloween?,Quel personnage serez-vous à Halloween?,Qual personagem você será no Halloween?,คุณจะเป็นตัวละครตัวไหนในวันฮาโลวีน?,Bạn sẽ là nhân vật nào trong Halloween?,萬聖節你會扮演哪個角色？,,,,,,,,,
Pick a Candy to Reveal Your Hidden Personality!,Pick a Candy to Reveal Your Hidden Personality!,あなたの隠された個性を明らかにするためにキャンディーを選んでください!,اختر حلوى لتكشف عن شخصيتك المخفية!,"Wähle eine Süßigkeit, um deine verborgene Persönlichkeit zu enthüllen!",¡Elige un caramelo para revelar tu personalidad oculta!,Choisissez un bonbon pour révéler votre personnalité cachée!,Escolha um doce para revelar sua personalidade oculta!,เลือกขนมเพื่อเปิดเผยบุคลิกที่ซ่อนอยู่ของคุณ!,Chọn một viên kẹo để tiết lộ tính cách tiềm ẩn của bạn!,挑個糖果暴露你隱藏的個性！,,,,,,,,,
Your Halloween Luck: Trick or Treat?,Your Halloween Luck: Trick or Treat?,あなたのハロウィンの運:トリック・オア・トリート?,حظك في الهالوين: خدعة أم حلوى ؟,Ihr Halloween-Glück: Süßes oder Saures?,Tu suerte de Halloween: ¿Truco o trato?,Votre chance d'Halloween : un truc ou un régal?,Sua Sorte de Halloween: Doçura ou Travessura?,โชคฮาโลวีนของคุณ: เคล็ดลับหรือการรักษา?,May mắn Halloween của bạn: Lừa hay đãi?,你的萬聖節好運：不給糖就搗蛋？,,,,,,,,,
What Is the Spirit of Halloween Trying to Tell You?,What Is the Spirit of Halloween Trying to Tell You?,ハロウィーンの精神はあなたに何を伝えようとしていますか?,ما الذي تحاول روح الهالوين إخبارك به ؟,Was Versucht der Geist von Halloween es Ihnen zu sagen?,¿Qué está tratando de decirte el espíritu de Halloween?,Qu'est-ce que l'esprit d'Halloween essaie de vous dire?,O que o espírito do Halloween está tentando lhe dizer?,วิญญาณแห่งวันฮาโลวีนที่พยายามจะบอกคุณคืออะไร?,Tinh thần của Halloween đang cố gắng nói với bạn điều gì?,萬聖節的精神想告訴你什麼？,,,,,,,,,
Tap to Claim Your Exclusive Certificate,Tap to Claim Your Exclusive Certificate,タップして独占的な証明書を取得しましょう,اضغط للمطالبة بشهادتك الحصرية,"Tippen Sie auf, um Ihr exklusives Zertifikat einzufordern",Toque para reclamar su certificado exclusivo,Appuyez pour réclamer votre certificat exclusif,Toque para reivindicar seu certificado exclusivo,แตะเพื่อรับใบรับรองพิเศษของคุณ,Nhấn để xác nhận chứng chỉ độc quyền của bạn,點擊以申請您的獨家證書,,,,,,,,,
Receive good luck from Santa Claus in 2026！,Receive good luck from Santa Claus in 2026！,2026年にサンタクロースから幸運を受け取ろう!,احصل على حظ سعيد من سانتا كلوز في عام 2026!,Viel Glück vom Weihnachtsmann im Jahr 2026!,¡Reciba buena suerte de Santa Claus en 2026!,Recevez bonne chance du Père Noël en 2026!,Receba boa sorte do Papai Noel em 2026!,รับความโชคดีจากซานตาคลอสในปี 2026!,Nhận may mắn từ ông già Noel  năm 2026!,在2026年收到聖誕老人的好運！,,,,,,,,,
"Touch the crystal ball, it knows your future.","Touch the crystal ball, it knows your future.",クリスタルボールに触れると、あなたの未来がわかります。,المس الكرة البلورية ، فهي تعرف مستقبلك.,"Berühre die Kristallkugel, sie kennt deine Zukunft.","Toca la bola de cristal, conoce tu futuro.","Touchez la boule de cristal, elle connaît votre avenir.","Toque na bola de cristal, ela conhece o seu futuro.",สัมผัสลูกบอลคริสตัลมัน้อนาคตของคุณ,"Chạm  quả cầu pha lê, nó biết tương lai của bạn.",觸摸水晶球，它知道你的未來。,,,,,,,,,
Touch the Ring to See Your Perfect Match,Touch the Ring to See Your Perfect Match,リングに触れてあなたの完璧なマッチを確認してください,المس الخاتم لرؤية تطابقك المثالي,"Berühren Sie den Ring, um Ihre perfekte Übereinstimmung zu sehen",Toca el Anillo Para Ver Tu Combinación Perfecta,Touchez la bague pour voir votre match parfait,Toque no Anel para Ver Sua Combinação Perfeita,แตะแหวนเพื่อดูคู่ที่สมบูรณ์แบบของคุณ,Chạm  chiếc nhẫn để xem trận đấu hoàn hảo của bạn,觸摸戒指以查看您的完美搭配,,,,,,,,,
New Message: Check Your 5 Good Things for 2026,New Message: Check Your 5 Good Things for 2026,新しいメッセージ: 2026年のためにあなたの5つの良いことをチェックしてください,رسالة جديدة: تحقق من 5 أشياء جيدة لعام 2026,Neue Nachricht: Prüfen Sie Ihre 5 guten Dinge für 2026,Nuevo Mensaje: Revisa Tus 5 Cosas Buenas para 2026,Nouveau message : Vérifiez vos 5 bonnes choses pour 2026,Nova Mensagem: Confira Suas 5 Coisas Boas para 2026,ข้อความใหม่: ตรวจสอบ 5 สิ่งที่ดีของคุณสำหรับปี 2026,Tin nhắn mới: Kiểm tra 5 điều tốt đẹp của bạn cho năm 2026,新信息：檢查2026年的5件好事,,,,,,,,,
Tap the Map to See Where You'll Go in the Next 10 Years,Tap the Map to See Where You'll Go in the Next 10 Years,今後10年間にどこへ行くかを確認するために地図をタップしてください。,اضغط على الخريطة لترى إلى أين ستذهب في السنوات العشر القادمة,"Tippen Sie auf die Karte, um zu sehen, wohin Sie in den nächsten 10 Jahren gehen werden",Toca el mapa para ver a dónde irás en los próximos 10 años,Appuyez sur la carte pour voir où vous irez dans les 10 prochaines années,Toque no mapa para ver aonde você irá nos próximos 10 anos,แตะแผนที่เพื่อดูว่าคุณจะไปที่ไหนในอีก 10 ปีข้างหน้า,Nhấn  bản đồ để xem bạn sẽ đi đâu trong 10 năm tới,點擊地圖查看未來10年您將走向何方,,,,,,,,,
What Are Your 5 Keywords for Next Month?,What Are Your 5 Keywords for Next Month?,来月の5つのキーワードは何ですか?,ما هي 5 كلمات رئيسية للشهر القادم ؟,Was Sind Ihre 5 Schlüsselwörter für den nächsten Monat?,¿Cuáles son tus 5 palabras clave para el próximo mes?,Quels sont vos 5 mots clés pour le mois prochain?,Quais são suas 5 palavras-chave para o próximo mês?,คำหลัก 5 คำของคุณสำหรับเดือนหน้าคืออะไร?,5 từ khóa của bạn cho tháng tới là gì?,你下個月的5個關鍵詞是什麼？,,,,,,,,,
Touch the Newspaper to See Which of Your Achievements Deserves the Headline!,Touch the Newspaper to See Which of Your Achievements Deserves the Headline!,新聞をタッチして、あなたの成果のどれが見出しに値するかを確認してください!,المس الجريدة لترى أي من إنجازاتك يستحق العنوان!,"Berühren Sie die Zeitung, um zu sehen, welche Ihrer Leistungen die Schlagzeile verdient haben!",¡Toca el Periódico para Ver Cuál de Tus Logros Merece El Titular!,Touchez le journal pour voir laquelle de vos réalisations mérite le titre!,Toque no jornal para ver qual de suas conquistas merece a manchete!,แตะหนังสือพิมพ์เพื่อดูว่าความสำเร็จใดของคุณสมควรได้รับพาดหัวข่าว!,Chạm  báo để xem thành tích nào của bạn xứng đáng với tiêu đề!,觸摸報紙，看看你的哪些成就值得上頭條！,,,,,,,,,
What Type of Coffee Are You?😂,What Type of Coffee Are You?😂,あなたはどんなコーヒーですか?😂,أي نوع من القهوة أنت ؟😂,Was Kaffeesorte sind Sie?😂,¿Qué Tipo De Café Eres?😂,Quel type de café êtes-vous?😂,Que Tipo De Café Você É?😂,คุณเป็นกาแฟแบบไหน?😂,Bạn là loại cà phê nào?😂,你是什麼類型的咖啡？😂,,,,,,,,,
Tap the Cat's Eye to Reveal What Has Always Been Protecting You.,Tap the Cat's Eye to Reveal What Has Always Been Protecting You.,いつもあなたを守ってきたものを明らかにするために、猫の目をタップしてください。,اضغط على عين القطة لتكشف عما كان يحميك دائمًا.,"Tippen Sie auf das Katzenauge, um zu zeigen Was Sie immer beschützt hat.",Toca el Ojo de Gato para Revelar Lo Que Siempre Te Ha Estado Protegiendo.,Appuyez sur l'œil du chat pour révéler ce qui vous a toujours protégé.,Toque no Olho do Gato para Revelar O Que Sempre O Protegeu.,แตะตาแมวเพื่อเปิดเผยสิ่งที่ปกป้องคุณเสมอ,Chạm  mắt mèo để tiết lộ những gì đã luôn bảo vệ bạn.,點擊貓眼，揭示一直在保護你的東西。,,,,,,,,,
"Tap the snake, it will reveal who secretly dislikes you.","Tap the snake, it will reveal who secretly dislikes you.",蛇をタップすると、誰があなたを密かに嫌っているかが明らかになります。,اضغط على الثعبان ، سيكشف من يكرهك سراً.,"Tippe auf die Schlange, sie wird zeigen, wer dich insgeheim nicht mag.","Toca la serpiente, revelará a quién secretamente no le gustas.","Appuyez sur le serpent, il révélera qui vous déteste secrètement.","Toque na cobra, ela revelará quem secretamente não gosta de você.",แตะงูมันจะเผยให้เห็นว่าใครแอบไม่ชอบคุณ,"Chạm  con rắn, nó sẽ tiết lộ ai là người thầm không thích bạn.",輕敲蛇，它會揭示誰暗地裏不喜歡你。,,,,,,,,,
Touch the baby to receive your baby nickname.,Touch the baby to receive your baby nickname.,赤ちゃんをタッチすると、赤ちゃんのニックネームが表示されます。,المس الطفل لتلقي لقب طفلك.,"Berühren Sie das Baby, um Ihren Baby-Spitznamen zu erhalten.",Toque al bebé para recibir el apodo de su bebé.,Touchez le bébé pour recevoir votre surnom de bébé.,Toque no bebê para receber o apelido do seu bebê.,แตะทารกเพื่อรับชื่อเล่นของลูกน้อย,Chạm  em bé để nhận biệt danh của em bé.,觸摸寶寶以接收您的寶寶暱稱。,,,,,,,,,
Touch to See Why You're on TV,Touch to See Why You're on TV,テレビに出ている理由を見るためにタッチしてください,المس لترى لماذا أنت على شاشة التلفزيون,"Berühren Sie, um zu sehen, warum Sie im Fernsehen sind",Toque para ver por qué está en la televisión,Touchez pour voir pourquoi vous êtes à la télévision,Toque para ver por que você está na TV,แตะเพื่อดูว่าทำไมคุณถึงอยู่ในทีวี,Chạm để xem tại sao bạn lại ở trên TV,觸摸看看你爲什麼上電視,,,,,,,,,
